CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	02e5f334-948b-4a9b-9cd2-e8ff46ad05cf	severe temperatures	-3	"more hot in summer, more cold in winter
"	2023-12-10T20:43:12Z	791	267	FALSE	1	1	1	TRUE	global warming_negative
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	afd61214-8a09-49af-bdf7-c427365c6f8f	new jobs	2	more jobs created to counteract	2023-12-10T20:43:58Z	380	359	FALSE	1	1	1	TRUE	positive consequences_positive
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	caf71a68-da7a-4fa5-a72f-9dc0fb12d5c8	political tension	-3		2023-12-10T20:44:25Z	589	689	FALSE	1	1	1	TRUE	politics_negative
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	0e013bbb-8152-4c38-9dae-0c17c2c23ca2	news stories	0	"more publicity in the news
"	2023-12-10T20:44:42Z	710	168	FALSE	1	1	1	TRUE	rest_neutral
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	ff3685ba-f79a-48e0-a757-a65ee9d0d38e	spread awareness	2		2023-12-10T20:45:11Z	297	230	FALSE	1	1	1	TRUE	environmental consciousness_positive
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	f84e2f9a-56d8-4a81-a9c7-ef7bcce0e421	extinction	-3	animal and plant populations going extinct	2023-12-10T20:45:26Z	435	632	FALSE	1	1	1	TRUE	destruction of the environment_negative
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	b50c201d-9f0f-4f3f-a933-859f95f2e611	rising sea levels	-3	water levels rising and taking away homes and land	2023-12-10T20:45:56Z	715	658	FALSE	1	1	1	TRUE	rising sea level_negative
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	f05f6d83-cd97-45bf-87b9-9c951afc147d	fewer newborns	0	fewer people having children because they don't know how long world will be around	2023-12-10T20:46:36Z	292	460	FALSE	1	1	1	TRUE	future_neutral
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	0e17c1d6-ba43-4786-a263-e0a9e3fa5fb4	Climate Change	0		2023-12-11T00:42:18Z	563.7156	419.7982	FALSE	1	1	1	TRUE	Climate Change_neutral
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	5b6e2ffa-4a17-42aa-a48a-38cb327041d3	Renewable Energy	3		2023-12-11T00:42:40Z	701.7156	314.7982	FALSE	1	1	1	TRUE	green technologies_positive
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	df718a4a-5d79-447a-903f-dc1b10fbc29f	Rising sea levels	-3		2023-12-11T00:43:05Z	667.7156	191.7982	FALSE	1	1	1	TRUE	rising sea level_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	08dba498-d850-4bc4-b7b7-4ac6b37b82c4	Worse storms	-2		2023-12-11T00:43:06Z	354.7156	412.7982	FALSE	1	1	1	TRUE	natural disaster_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	d339b3e2-c9f3-4a1d-9147-edbb1c655e72	Worse health	-3		2023-12-11T00:43:07Z	367.7156	276.7982	FALSE	1	1	1	TRUE	danger to humanity_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	3d856f2a-86b4-493c-b224-1a86bf478eae	Flood	-3		2023-12-11T00:43:10Z	289.7156	526.7982	FALSE	1	1	1	TRUE	natural disaster_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	d49c6d23-8ea1-4b7c-8748-dfc41cafd119	Early warning systems	2		2023-12-11T00:43:12Z	709.7156	412.7982	FALSE	1	1	1	TRUE	rest_positive
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	4653d8c4-6517-4d96-a9a7-3dd9e5cfc4a1	Electric Vehicles	2		2023-12-11T00:43:14Z	831.7156	222.7982	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	a6362941-d86c-4d5d-8254-86b67b83d7e9	Hot Summers	-2		2023-12-11T00:43:16Z	543.7156	281.7982	FALSE	1	1	1	TRUE	global warming_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	b5ec923e-dd8b-4c85-8e1b-01e891d9b6f2	More rain	-2		2023-12-11T00:43:17Z	544.7156	518.7982	FALSE	1	1	1	TRUE	natural disaster_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	40b215ea-424b-4744-b88f-21f69bf8dc56	drought	-3		2023-12-11T00:43:18Z	676.7156	508.7982	FALSE	1	1	1	TRUE	natural disaster_negative
e5a53319-be9b-489a-809f-f10e6c361cf0	5bc9206a66d04800015cf314	c0877915-52f3-49f6-a90f-70fb3aa91ac1	Damaged ecosystems	-3		2023-12-11T00:43:26Z	419.7156	201.7982	FALSE	1	1	1	TRUE	destruction of the environment_negative
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	6ac05c89-9062-4600-9748-92097f655206	Climate Change	0		2023-12-11T00:52:11Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	cb2bcc79-e809-4115-97bf-cde4458bd57f	Greenhouse Effect	10		2023-12-11T00:52:47Z	816	270	FALSE	1	1	1	TRUE	scientific explanation_ambivalent
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	1b02d60a-73ed-4262-b64b-5ce55fc70de9	global warming	10		2023-12-11T00:52:53Z	892	140	FALSE	1	1	1	TRUE	global warming_ambivalent
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	d88038c2-8f44-4b3e-8fbd-ec11bdbf8785	Climate Diplomacy	10		2023-12-11T00:54:55Z	734	506	FALSE	1	1	1	TRUE	politics_ambivalent
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	4c134585-a5f6-4c3f-9f4d-fc8f842858aa	Sustainable Development	10		2023-12-11T00:54:56Z	701	175	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	e7df133d-e361-4714-af4e-cbb76b8b8ae2	Ecological Footprint	0		2023-12-11T00:54:57Z	1140	486	FALSE	1	1	1	TRUE	scientific explanation_neutral
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	1da238ac-5048-4898-bd57-a5705923ef11	Carbon Pricing	-1		2023-12-11T00:54:59Z	1071	420	FALSE	1	1	1	TRUE	political measures against climate change_negative
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	df118bfd-78be-426c-96db-6dec943f0c57	Carbon Neutrality	0		2023-12-11T00:55:00Z	1150	174	FALSE	1	1	1	TRUE	protection of the environment_neutral
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	bf5a69bd-8acc-41b1-94cf-f567ef81c83d	Carbon Footprint	0		2023-12-11T00:55:01Z	1174	315	FALSE	1	1	1	TRUE	scientific explanation_neutral
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	bbaa5cf5-acbe-4743-a50c-bcae436eadd6	Renewable Energy	0		2023-12-11T00:55:04Z	629	521	FALSE	1	1	1	TRUE	green technologies_neutral
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	3cb739b9-61a0-43fc-aa2d-72aab213d99d	Sustainable Agriculture	10		2023-12-11T00:55:04Z	608	298	FALSE	1	1	1	TRUE	general measures against climate change_ambivalent
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	cbe272db-7e76-4c02-98ca-3cfbf1a8ee9f	Environmental Racism	0		2023-12-11T00:55:05Z	856	419	FALSE	1	1	1	TRUE	social consequences_neutral
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	cc6bb24b-4dbd-45f6-a410-c639d510b8e5	Deforestation	10		2023-12-11T00:55:07Z	478	511	FALSE	1	1	1	TRUE	destruction of the environment_ambivalent
ccc82645-bd2f-4f09-b570-2012a6da06f3	63cc61687ea57d11f6761f4d	b8a95f06-326b-4bca-b796-b942c74c4043	Ocean Acidification	0		2023-12-11T00:55:08Z	447	361	FALSE	1	1	1	TRUE	destruction of the environment_neutral
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	8a63d9e4-2d61-408a-b3ab-a41382c0d6a9	Climate Change	0		2023-12-11T02:35:32Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	85a7148e-e1fa-4d44-b022-1d8e6d0c9b43	Less Snow	2		2023-12-11T02:35:49Z	1061	388	FALSE	1	1	1	TRUE	positive consequences_positive
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	fd5ff1c3-9b75-494c-bbb8-3698169b13e0	Melting Ice	-1		2023-12-11T02:36:28Z	646	242	FALSE	1	1	1	TRUE	global warming_negative
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	43fe0d17-4a91-482e-923b-c445077111d4	Rising Water Levels	10		2023-12-11T02:37:20Z	812	150	FALSE	1	1	1	TRUE	rising sea level_ambivalent
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	4ed47134-5464-49ab-9d02-1ff50bf94667	Warmer Temperatures	10		2023-12-11T02:37:46Z	870	424	FALSE	1	1	1	TRUE	global warming_ambivalent
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	781e54be-b8d5-409d-b394-61aafe014c7b	More Natural Disasters	-3		2023-12-11T02:38:27Z	618	574	FALSE	1	1	1	TRUE	natural disaster_negative
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	1d33ede5-806e-4714-a25e-2746ff5c1477	Death and Destruction	-3		2023-12-11T02:38:58Z	737	676	FALSE	1	1	1	TRUE	destruction of the environment_negative
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	a0349b8c-5712-4130-a81b-6540021b4533	New Government Policy	10		2023-12-11T02:39:31Z	360	393	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	660c175c-6363-4ef6-a089-a342b67fc1fd	Reduced Climate Impacts	10		2023-12-11T02:40:03Z	207	240	FALSE	1	1	1	TRUE	protection of the environment_ambivalent
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	2016c5b6-afe2-4941-ad23-ad15cac5e57c	Increased Costs	-2		2023-12-11T02:41:35Z	404	518	FALSE	1	1	1	TRUE	costs_negative
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	2fc0ca76-8172-4617-947d-b0b3b277f8b2	Displaced Animals	-2		2023-12-11T02:41:54Z	990	111	FALSE	1	1	1	TRUE	destruction of the environment_negative
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	57def455-1af6-4cb4-8b3a-8b2e334122d8	Shorter Winter	1		2023-12-11T02:42:31Z	926	533	FALSE	1	1	1	TRUE	global warming_positive
ed40edef-6eae-49c7-8608-2d66f20651a4	60fdd5732c9e665b27eac15e	60ad9cf3-9bd1-4122-ab99-60c178338d18	Poverty	-3		2023-12-11T02:43:38Z	295	649	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	7347c48e-a66c-4ebb-8a21-dc2f97ae405a	Climate Change	0		2023-12-11T12:39:15Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	efcdce11-2aba-4f76-aed7-0144f3beb1c5	Increased Extreme Weather	-3	Dangerous	2023-12-11T12:40:01Z	635.4	245.6	FALSE	1	1	1	TRUE	natural disaster_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	67c2ed43-2b9b-4a32-986e-b4a8e56ae889	Loss of Life	-3	Due to storms	2023-12-11T12:41:41Z	294.4	307.6	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	3ae29338-b865-4a7c-8a1e-51fca9684dad	Forced Migration	-3	People forced to relocate	2023-12-11T12:42:07Z	1012.4	256.6	FALSE	1	1	1	TRUE	social consequences_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	7de4937e-6a3f-4fca-9645-62dd195b9f31	Crop Failure	-3	Due to bad weather	2023-12-11T12:43:45Z	637.4	126.6	FALSE	1	1	1	TRUE	impact on agriculture_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	16062a84-9c1d-4fa6-821f-dff07be11f9d	Economic Upheaval	-3	Due to upheaval	2023-12-11T12:46:33Z	818.4	98.6	FALSE	1	1	1	TRUE	economy_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	443cff24-4eac-4eda-bdc3-9155329369db	Societal Collapse	-3		2023-12-11T12:47:38Z	950.4	399.6	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	5d6e062c-8de6-4e47-b4b9-d1f78181fa8a	Widespread Famine	-3	Lack of food	2023-12-11T12:48:37Z	294.4	81.6	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	41ca2922-0f4e-429e-b055-f3a411b4f159	Lower Life Expectancy	-2		2023-12-11T12:49:46Z	140.4	153.6	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	688cc7e7-8a67-455f-acc6-2bd1fbf97f87	Widespread Depression	-3		2023-12-11T12:51:06Z	671.4	542.6	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	dff73297-2cc2-4aa6-a82d-90dc19df227b	Increased Sucides	-3		2023-12-11T12:51:09Z	406.4	484.6	FALSE	1	1	1	TRUE	danger to humanity_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	65f5d477-55d1-4e7f-8797-2f19c3e41cc3	Increased Crime Rate	-3		2023-12-11T12:52:47Z	1135.4	476.6	FALSE	1	1	1	TRUE	social consequences_negative
99a2e5b9-e829-495b-a6ab-769a0013f01b	5fb08ec5ddc19949a58f5a4f	a038c690-66cc-4586-8b0a-5e047ef7bf2f	Poor Living Conditions	-3		2023-12-11T12:53:20Z	980.4	579.6	FALSE	1	1	1	TRUE	danger to humanity_negative
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	0afe16ef-05fe-40b9-a8e8-4262bba9edb3	Climate Change	10	"Little Effects

"	2023-12-11T17:03:11Z	650	400	TRUE	0	0	0	TRUE	Climate Change_ambivalent
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	9cb46db9-1ad1-4a7e-bfb2-6f47cf6ad008	Postive Changes	3	"positive changes

"	2023-12-11T17:04:48Z	840	128	FALSE	1	1	1	TRUE	political measures against climate change_positive
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	c5733fce-f2da-4fd6-9c8f-b7bee5f1d9c8	Negative Results	-2	Negative Results	2023-12-11T17:06:08Z	1051	342	FALSE	1	1	1	TRUE	rest_negative
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	020de0c9-e172-4fcc-bc63-96099e564c77	Temperature change	10		2023-12-11T17:06:24Z	944	552	FALSE	1	1	1	TRUE	global warming_ambivalent
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	8f1e267a-2f7e-4965-b40a-f73001d589ce	Water Temperature	10		2023-12-11T17:07:25Z	708	569	FALSE	1	1	1	TRUE	global warming_ambivalent
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	6c18b268-d095-497c-b592-4016e71a5869	Government intervention	-1		2023-12-11T17:09:12Z	490	184	FALSE	1	1	1	TRUE	political measures against climate change_negative
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	ef651d01-e6bc-4faf-9289-a774ff64575c	Policies	2		2023-12-11T17:12:27Z	442	378	FALSE	1	1	1	TRUE	political measures against climate change_positive
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	e9e0c9ae-6a47-4745-892c-6ba006494b6e	Regulations	-1		2023-12-11T17:15:08Z	410	625	FALSE	1	1	1	TRUE	political measures against climate change_negative
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	f732ab0d-f14b-45f6-b2eb-a4ddea05f918	Natural chamnges	3		2023-12-11T17:15:34Z	860	680	FALSE	1	1	1	TRUE	natural process_positive
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	807111e0-dd37-4330-b317-bef7181b0f32	Effective	10		2023-12-11T17:15:43Z	403	505	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	778c45cc-2d4a-4fa3-b952-ad0a9dde6dea	international regulations	10		2023-12-11T17:15:54Z	351	207	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
c47d22b7-fd0e-4e78-a735-fa7cb8f86b24	638468d6652b6288319b9c4f	d0b02c6a-4b9a-4f2e-ab08-81b0fd525770	Evolution	2		2023-12-11T17:18:59Z	1077	125	FALSE	1	1	1	TRUE	natural process_positive
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	e52976f4-b142-4a21-9a23-d8ada96aaf40	Climate Change	-1		2023-12-11T17:14:30Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	c3801362-c495-435d-999e-67bed65bbe70	Innovation	1		2023-12-11T17:15:18Z	660	273	FALSE	1	1	1	TRUE	green technologies_positive
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	1e254316-7b71-46ce-a5f5-e46316fefe79	Natural disasters	-3		2023-12-11T17:15:33Z	474	400	FALSE	1	1	1	TRUE	natural disaster_negative
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	a69b7a96-3362-4153-bb85-1928a94cbc15	Discoveries	2		2023-12-11T17:16:13Z	791	399	FALSE	1	1	1	TRUE	science_positive
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	cb0fbe14-5cdd-453b-918c-96a8f661b01d	Change	10		2023-12-11T17:16:18Z	660	65	FALSE	1	1	1	TRUE	future_ambivalent
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	1ec6cebe-1502-4634-9aac-92c5958aa407	Human suffering	-3		2023-12-11T17:16:18Z	540	530	FALSE	1	1	1	TRUE	danger to humanity_negative
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	09992415-903a-4c3d-a9e0-81cb7ac5bd7d	Future	10		2023-12-11T17:16:19Z	661	155	FALSE	1	1	1	TRUE	future_ambivalent
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	22d60560-9180-4839-931f-edc2ad768388	Advancment	3		2023-12-11T17:16:20Z	786	288	FALSE	1	1	1	TRUE	science_positive
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	c2d259c5-ae51-4506-a875-c2ddaedccb5d	Expensive	-3		2023-12-11T17:16:21Z	510	198	FALSE	1	1	1	TRUE	costs_negative
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	cf7b90aa-4223-4fd2-912b-987ee57d8cbf	Deaths	-3		2023-12-11T17:16:24Z	414	531	FALSE	1	1	1	TRUE	destruction of the environment_negative
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	be39134a-8469-41b6-9b79-031dbe832775	Animal Extinction	-3		2023-12-11T17:16:29Z	111	270	FALSE	1	1	1	TRUE	destruction of the environment_negative
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	35e9da03-b104-4979-bee6-58ac0f33a85b	New species	10		2023-12-11T17:16:29Z	652	477	FALSE	1	1	1	TRUE	rest_ambivalent
7ef5354d-cbba-4038-8ea6-3ee2e35fab91	5c95493ddd325800166f838a	41d66435-37d7-4ebf-a035-66a2b7298870	Destruction	-3		2023-12-11T17:21:59Z	348	400	FALSE	1	1	1	TRUE	destruction of the environment_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	67b5415f-f337-481d-9883-aedf598b0fb5	Climate Change	0		2023-12-11T17:18:10Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	4133fe2b-17cb-4ee6-bbb4-6aab660d4b7a	Evidence	10		2023-12-11T17:19:52Z	647.8889	241.3333	FALSE	1	1	1	TRUE	science_ambivalent
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	f652e47f-73b4-4419-9c59-feba0a780811	Causes	-3		2023-12-11T17:19:55Z	366	402.3333	FALSE	1	1	1	TRUE	scientific explanation_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	b23a69a2-2dd2-46df-99ce-47632475a2e7	Solutions	3		2023-12-11T17:19:57Z	900	398.3333	FALSE	1	1	1	TRUE	general measures against climate change_positive
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	9fbf2cd9-e06f-40c9-a94c-62bd3200158a	extreme weather increase	-3		2023-12-11T17:19:59Z	647	84.3333	FALSE	1	1	1	TRUE	natural disaster_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	26139e82-b3ae-42f9-ba5e-22b941c44427	melting glaciers	-3		2023-12-11T17:20:00Z	462	137.3333	FALSE	1	1	1	TRUE	global warming_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	d5d154c3-c854-4cad-ac9a-0bb840ee7e63	oceans warming	-3		2023-12-11T17:24:23Z	818	125.3333	FALSE	1	1	1	TRUE	global warming_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	15af2a8f-69b4-4ac2-be0d-24a901b99b37	human activities	-3		2023-12-11T17:25:14Z	241	285.3333	FALSE	1	1	1	TRUE	man made_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	e2ac951e-e5de-4c53-ad11-ff20db9f746d	natural changes	10		2023-12-11T17:25:15Z	214	481.3333	FALSE	1	1	1	TRUE	natural process_ambivalent
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	983059be-c39f-49df-8a7e-6fa456cf5238	human behavior change	10		2023-12-11T17:25:56Z	1017	333.3333	FALSE	1	1	1	TRUE	human adaptability_ambivalent
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	c996d488-5d1a-461e-a674-96fc93912cb3	political	-3		2023-12-11T17:27:25Z	1039	166.3333	FALSE	1	1	1	TRUE	politics_negative
2580a74b-b9c5-4272-b83c-f46a72725393	645d33a2abc8fe8abb1aa87a	46d6ca1c-78e2-4a33-a741-e58914d5e426	financial	-3		2023-12-11T17:27:26Z	1192	276.3333	FALSE	1	1	1	TRUE	economy_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	069abba8-0ebb-4507-89d5-7d4fbf54e61f	Climate Change	0		2023-12-11T17:19:11Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	8d2751a9-73b1-4978-b0d0-eb456a8a36bc	warmer weather	2		2023-12-11T17:20:09Z	546.7963	223.2338	FALSE	1	1	1	TRUE	global warming_positive
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	8008172b-dced-48f9-b8d2-df68454faab0	rising water levels	-1		2023-12-11T17:22:51Z	787.7963	227.2338	FALSE	1	1	1	TRUE	rising sea level_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	5fa70c4d-2f93-4190-94b9-af3f380528aa	hoax	0		2023-12-11T17:23:07Z	861.7963	642.2338	FALSE	1	1	1	TRUE	conspirative narration_neutral
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	5daca2f9-d4f7-4e2d-98d4-c8e715b4a0d8	exaggeration	-3		2023-12-11T17:23:18Z	513.7963	667.2338	FALSE	1	1	1	TRUE	denial_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	86120405-227a-4c74-8f62-9b9320ea215b	millionaires flying airplanes	-3		2023-12-11T17:24:55Z	495.7963	520.2338	FALSE	1	1	1	TRUE	environmental damaging behavior_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	966cf4db-a4a5-44d2-8e4f-de75ed77f563	money being made	-3		2023-12-11T17:26:28Z	792.7963	464.2338	FALSE	1	1	1	TRUE	conspirative narration_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	e0a59540-6c6d-4f22-b8dc-262989ceedf5	some problems	-1		2023-12-11T17:27:39Z	670.7963	100.2338	FALSE	1	1	1	TRUE	negative consequences_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	fb74fe1d-cce6-4f4d-9329-6e7c9b709fce	worse weather	-1		2023-12-11T17:32:36Z	857.7963	106.2338	FALSE	1	1	1	TRUE	natural disaster_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	c8f9b857-63dc-4699-8c28-6be4e3f2de0a	dirty air	-3		2023-12-11T17:33:06Z	961.7963	184.2338	FALSE	1	1	1	TRUE	environmental pollution_negative
e307ac97-d8dd-4b99-b3c6-5e62b78eb3ca	63978402e524eebeace93868	6aba73b1-57e7-4df5-a8a2-7967a6a1308d	government overeach	-3		2023-12-11T17:33:32Z	443.7963	390.2338	FALSE	1	1	1	TRUE	government overpower_negative
