CAM	participantCAM	dateCAMcreated	dateConceptCreated	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
27ceb7fe-ae13-4fa1-8d54-3ee29bfd4654	655d07644de589383042fb39	2023-12-11T17:58:32Z	2023-12-11T18:03:39Z	030c30b1-852d-42a5-9519-d88e5b518b74	flying an airplane	-2		2023-12-11T18:03:39Z	423	545	FALSE	1	1	1	TRUE	environmental damaging behavior_negative
27ceb7fe-ae13-4fa1-8d54-3ee29bfd4654	655d07644de589383042fb39	2023-12-11T17:58:32Z	2023-12-11T18:04:42Z	f644ed0b-9977-4cfb-a093-0d78d301b185	climate gluer	-3		2023-12-11T18:04:42Z	289	416	FALSE	1	1	1	TRUE	activism_negative
27ceb7fe-ae13-4fa1-8d54-3ee29bfd4654	655d07644de589383042fb39	2023-12-11T17:58:32Z	2023-12-11T18:05:16Z	2da02ca2-947f-4a2f-a7f5-a4596e7d4ee8	consumption	-2		2023-12-11T18:05:16Z	496	257	FALSE	1	1	1	TRUE	environmental damaging behavior_negative
27ceb7fe-ae13-4fa1-8d54-3ee29bfd4654	655d07644de589383042fb39	2023-12-11T17:58:32Z	2023-12-11T18:06:39Z	71f6c3cf-f2dc-4155-ab9a-63b272f44e0d	regional product	2		2023-12-11T18:06:39Z	1062	256	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:01:33Z	eb00e795-41c8-4c05-9758-eaf00562f695	climate change	0		2023-12-11T18:01:33Z	642	399	FALSE	1	1	1	TRUE	Climate Change_neutral
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:01:40Z	6a9517df-0252-4e3b-8c28-6e5d1ca31255	greenwashing	-3		2023-12-11T18:01:40Z	1200	248	FALSE	1	1	1	TRUE	industry_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:02:27Z	9e590595-77a2-478a-8d7d-03599ea847ce	co2 reduction	2		2023-12-11T18:02:27Z	675	57	FALSE	1	1	1	TRUE	protection of the environment_positive
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:04:02Z	6b5fab52-13a3-49d1-8219-fc391b6daed4	false claims	-2		2023-12-11T18:04:02Z	1147	140	FALSE	1	1	1	TRUE	political conspiracy_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:04:18Z	69f318f2-9176-4a17-81c8-e890c2a81e37	cover-up	-1		2023-12-11T18:04:18Z	1203	368	FALSE	1	1	1	TRUE	conspirative narration_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:04:30Z	773fbc97-c7f3-47c0-9bab-c72c3435334b	false promises	-3		2023-12-11T18:04:30Z	1015	244	FALSE	1	1	1	TRUE	political conspiracy_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:04:49Z	1ff2edfd-247f-4bb0-b83c-dafd96bd6cc1	sustainable action	2		2023-12-11T18:04:49Z	545	40	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:04:56Z	a7474f33-183b-4a23-8785-979d5830b413	1.5 degree goal	1		2023-12-11T18:04:56Z	833	45	FALSE	1	1	1	TRUE	politics_positive
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:05:53Z	c205516a-ae3f-468b-8665-0adf0e35be10	fear	-2		2023-12-11T18:05:53Z	358	363	FALSE	1	1	1	TRUE	negative emotions_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:06:00Z	1c92847c-3047-4c1c-b53d-6fdd0758abb0	destroyed houses	-1		2023-12-11T18:06:00Z	105	449	FALSE	1	1	1	TRUE	danger to humanity_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:06:12Z	9eef93c0-5efd-40aa-9cde-8091cf5a7480	environmental damage	-2		2023-12-11T18:06:12Z	202	336	FALSE	1	1	1	TRUE	destruction of the environment_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:06:30Z	1775d9cd-850a-4466-93ad-ba10f3d84072	destroyed nature	-2		2023-12-11T18:06:30Z	78	318	FALSE	1	1	1	TRUE	destruction of the environment_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:06:37Z	dd0cc741-a402-43d7-a297-270f5fbc89a1	people die	-1		2023-12-11T18:06:37Z	397	231	FALSE	1	1	1	TRUE	danger to humanity_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:06:48Z	90a4fbd5-5a1d-4e2a-a617-730961f99dc0	greed	-2		2023-12-11T18:06:48Z	434	511	FALSE	1	1	1	TRUE	rest_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:07:01Z	874958dd-7b01-403b-ae0c-1ed1fa3f4e78	profit	-3		2023-12-11T18:07:01Z	489	641	FALSE	1	1	1	TRUE	conspirative narration_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:07:09Z	71e9ae74-a42a-4c60-9be9-44fe1d12860a	social injustice	-2		2023-12-11T18:07:09Z	243	612	FALSE	1	1	1	TRUE	social consequences_negative
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:09:26Z	a2ea2147-5a4c-4c16-bb14-bc88f994d992	man-made	0		2023-12-11T18:09:26Z	992	535	FALSE	1	1	1	TRUE	man made_neutral
3ba4cc8c-cd9a-4367-b8cd-c311abcbb12d	6488afe97766c9083ffc3171	2023-12-11T18:01:21Z	2023-12-11T18:09:38Z	f985e79b-23cb-40b8-8866-fadc4dc84259	injustice	0		2023-12-11T18:09:38Z	789	657	FALSE	1	1	1	TRUE	social consequences_neutral
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:01:54Z	de99b157-9a55-4012-bef3-8048c8adaa56	climate change	0		2023-12-11T18:01:54Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:02:11Z	dac8fc3a-01e1-4c94-8692-7d4753a942b9	co2	-2	CO2 Anteil der Menschen relativ gering.	2023-12-11T18:02:11Z	755	286	FALSE	1	1	1	TRUE	scientific explanation_negative
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:02:43Z	eb299f91-6119-4df3-9243-0e4491f71f4f	restriction of the economy	10		2023-12-11T18:02:43Z	792	510	FALSE	1	1	1	TRUE	political measures against climate change_ambivalent
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:03:07Z	e69be342-0f2f-46ed-8cb6-671375118f2a	new business areas	2		2023-12-11T18:03:07Z	986	561	FALSE	1	1	1	TRUE	positive consequences_positive
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:03:25Z	5b469ed1-b1e8-4261-875e-2993f45805a2	higher prices	-3		2023-12-11T18:03:25Z	773	651	FALSE	1	1	1	TRUE	costs_negative
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:03:45Z	2fed925c-f56c-4196-ac07-d06cc1cf11b9	environmental protection	3		2023-12-11T18:03:45Z	475	458	FALSE	1	1	1	TRUE	protection of the environment_positive
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:03:59Z	d4350caf-dd40-49c3-9967-8bcfbfe3dd37	less emissions	3		2023-12-11T18:03:59Z	226	428	FALSE	1	1	1	TRUE	protection of the environment_positive
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:03:59Z	4ad06700-b46b-4371-9c4f-d58a7c92b497	more livable world	1		2023-12-11T18:03:59Z	346	607	FALSE	1	1	1	TRUE	protection of the environment_positive
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:04:42Z	4e37cc5d-c00c-4a5e-ad61-b535547c0d60	natural disaster	-2		2023-12-11T18:04:42Z	815	151	FALSE	1	1	1	TRUE	natural disaster_negative
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:04:45Z	22055588-36dc-43f7-88d2-93577890a5e6	climate cycle of our earth	-1		2023-12-11T18:04:45Z	989	258	FALSE	1	1	1	TRUE	natural process_negative
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:05:37Z	e7b9b2d6-8941-4825-ae4e-d8d38786b26c	politics	-2		2023-12-11T18:05:37Z	538	282	FALSE	1	1	1	TRUE	politics_negative
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:05:47Z	3ec72326-873b-4eec-bf22-017874d7f900	greenwashing	-3		2023-12-11T18:05:47Z	646	109	FALSE	1	1	1	TRUE	industry_negative
71c53de2-f223-4ce3-8c84-9bf2767bba07	647655dfd55c07c30b1537ab	2023-12-11T18:01:53Z	2023-12-11T18:05:54Z	e16584b5-7c67-4ce7-a2ea-a22e13d6bb8f	prohibition policy	-3		2023-12-11T18:05:54Z	400	153	FALSE	1	1	1	TRUE	political measures against climate change_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:23:25Z	612668f5-ddae-49ec-9b1c-733ce10154be	climate change	-3		2023-12-11T18:23:25Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:23:48Z	f6ca4826-58b5-44c2-b10d-c39edd8b73de	global warming	-3		2023-12-11T18:23:48Z	810	401	FALSE	1	1	1	TRUE	global warming_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:24:16Z	6a47c2d7-4834-44c6-8401-51fb32903bff	species extinction	-3		2023-12-11T18:24:16Z	733	277	FALSE	1	1	1	TRUE	destruction of the environment_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:24:28Z	784270e2-04a4-4b05-9c14-c64ecda88d03	reduction in standard of living	-1	Sei es nun, ob wir wirtschaftliche Abstriche hinnehmen oder den Klimawandel unbegrenzt lassen, um diese Verringerung kommen wir wohl kaum rum. Abstriche hätten wohl nur kurzzeitig geringe Verringerungen während einer grünen Wende, der Klimawandel wäre wesentlich dramatischer	2023-12-11T18:24:28Z	372	259	FALSE	1	1	1	TRUE	negative consequences_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:24:30Z	d7fc4808-21b0-4345-b51e-90851bba9fc2	global instability	-3	Sowohl politisch als auch wirtschaftlich	2023-12-11T18:24:30Z	640	202	FALSE	1	1	1	TRUE	global dimension_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:24:50Z	5a95f372-508c-4312-8ef0-c5e538f2b0b0	ocean warming	-3		2023-12-11T18:24:50Z	976	403	FALSE	1	1	1	TRUE	global warming_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:25:16Z	88cc1700-3685-4f60-97dc-2b597b902e04	feedback loop	-3	Erwärmung in Regionen wie Sibirien setzt mehr im Boden gelagertes Co2 frei und Artensterben im Ozean verringert, wie viel Co2 aus der Atmosphäre genommen wird, dadurch wird der Klimawandel in einem Teufelskreis rapide verschlimmert	2023-12-11T18:25:16Z	807	525	FALSE	1	1	1	TRUE	scientific explanation_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:25:43Z	5cb46042-f8a0-4a00-baf4-dd125306ed45	future uninhabitable regions	-3		2023-12-11T18:25:43Z	907	275	FALSE	1	1	1	TRUE	destruction of the environment_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:26:08Z	09f173f1-bc37-4e62-9a5b-ace2106797e3	displacement of people	-3		2023-12-11T18:26:08Z	905	165	FALSE	1	1	1	TRUE	social consequences_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:26:32Z	2e48e157-b082-40a7-8b52-44859bb29de3	rising sea levels	-3		2023-12-11T18:26:32Z	1052	277	FALSE	1	1	1	TRUE	rising sea level_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:29:24Z	f90a8dc4-afef-4148-95ef-920707c56a2a	looming wars	-3	Um Land, Ressourcen und grundlegende Bedürfnisse wie Wasser	2023-12-11T18:29:24Z	734	94	FALSE	1	1	1	TRUE	social consequences_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:32:22Z	730188a6-86cc-43ef-bd7e-8f47e37d737c	opportunity to act	2	Wir können noch immer aktiv werden, der Druck könnte zu einem besseren Einklang zwischen Natur und Mensch führen	2023-12-11T18:32:22Z	531	516	FALSE	1	1	1	TRUE	global dimension_positive
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:33:32Z	b4c75b57-b37d-4106-98cb-94fffa7af39c	green energy	3		2023-12-11T18:33:32Z	516	621	FALSE	1	1	1	TRUE	green technologies_positive
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:33:40Z	dc8c7695-30a6-47df-888b-52ec203f6be1	cleaner environment	3	Weniger Luft- und Wasserverschmutzung, etc.	2023-12-11T18:33:40Z	683	519	FALSE	1	1	1	TRUE	healthy environment_positive
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:34:11Z	911a2f39-f934-4ef2-9191-b95df5ff3a94	lobbyism	-2		2023-12-11T18:34:11Z	317	498	FALSE	1	1	1	TRUE	politics_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:34:20Z	c5f53d23-51f7-4d5b-bb1e-9ca5063a282c	political inactivity	-2		2023-12-11T18:34:20Z	481	396	FALSE	1	1	1	TRUE	politics_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:34:54Z	a3ad20c4-8c99-4d94-8903-201f6b277002	viable markets	1	Grüne Industrien schaffen viele Möglichkeiten für zukunftssichere Arbeit	2023-12-11T18:34:54Z	641	604	FALSE	1	1	1	TRUE	economy_positive
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:36:09Z	11ec4bf5-e3b9-4d16-a32f-8da5676d6c01	false information	-3	Die absichtlich von bewussten Akteuren oder unabsichtlich von Privatpersonen im Internet und anderen Medien verbreitet werden	2023-12-11T18:36:09Z	351	630	FALSE	1	1	1	TRUE	conspirative narration_negative
227b9ae5-f3bd-4a90-bb66-1bca4091f3f0	65170641ac562bb61fb8e647	2023-12-11T18:23:24Z	2023-12-11T18:37:04Z	24e44274-ddc9-415a-affc-ab7064c031e5	future further generations	3	Eine lebenswerte Zukunft für kommende Generationen	2023-12-11T18:37:04Z	774	699	FALSE	1	1	1	TRUE	global dimension_positive
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:33:53Z	8de66498-6b93-4c80-acb2-81b0da024215	climate change	10		2023-12-11T18:33:53Z	650	400	TRUE	0	0	0	TRUE	Climate Change_ambivalent
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:35:08Z	c5dd041e-6f72-49ae-9915-33aa3948312f	weather	-2		2023-12-11T18:35:08Z	793.4	349.6	FALSE	1	1	1	TRUE	natural disaster_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:35:36Z	ff5b2cbf-29c4-4f36-a6b0-0e175441068b	money	1		2023-12-11T18:35:36Z	499.4	339.6	FALSE	1	1	1	TRUE	economy_positive
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:35:57Z	cade5b52-b886-4faa-a0b1-3822aeb359b0	trash	-3		2023-12-11T18:35:57Z	600.4	592.6	FALSE	1	1	1	TRUE	environmental pollution_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:36:04Z	955621a8-7070-4333-a231-224c89df8f03	human	0		2023-12-11T18:36:04Z	780.4	557.6	FALSE	1	1	1	TRUE	man made_neutral
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:36:18Z	ced0ec33-7966-4b17-a81d-1c86a61f00ae	bad weather	-3		2023-12-11T18:36:18Z	796.4	235.6	FALSE	1	1	1	TRUE	natural disaster_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:36:38Z	6ffe7006-2140-49f4-a390-eb6553c91afa	caused by humans	-2		2023-12-11T18:36:38Z	816.4	469.6	FALSE	1	1	1	TRUE	man made_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:37:19Z	1b7690a3-bbb4-446f-bf76-87fcff98b982	sorting garbage	3		2023-12-11T18:37:19Z	464.4	524.6	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:37:39Z	1bfd89d3-4f30-4964-bd09-2bbf7dc51b4e	trash in water	-3		2023-12-11T18:37:39Z	452.4	663.6	FALSE	1	1	1	TRUE	environmental pollution_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:37:51Z	0d231dc6-de8d-4d5b-a6bb-5eaf2b0eaf1a	climate investments	3		2023-12-11T18:37:51Z	489.4	201.6	FALSE	1	1	1	TRUE	costs_positive
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:38:16Z	a37dbe58-4f85-4492-83f9-ef8b244dab31	greenwashing	-3		2023-12-11T18:38:16Z	342.4	328.6	FALSE	1	1	1	TRUE	industry_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:38:28Z	a1ac01d1-40d7-457b-b5be-fa72a108a046	large companies	-3		2023-12-11T18:38:28Z	281.4	206.6	FALSE	1	1	1	TRUE	industry_negative
78f7165a-67b8-4c36-aa58-0e4a3fd65236	655a1fdedea00c26288804ba	2023-12-11T18:33:52Z	2023-12-11T18:39:11Z	d9942ba9-5bdc-4c87-8029-32f336239031	cleaning water and beaches	3		2023-12-11T18:39:11Z	292.4	643.6	FALSE	1	1	1	TRUE	healthy environment_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:27:20Z	9517ea68-18cb-4d2c-83e5-c9b59430fc07	climate change	0		2023-12-11T18:27:20Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:28:02Z	cb06f83f-b71a-4855-8e81-21b21958a70e	temperature	-2		2023-12-11T18:28:02Z	951.4	221.6	FALSE	1	1	1	TRUE	global warming_negative
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:28:17Z	129644f8-6083-44e5-8b70-6731d7e364ee	fossil fuel	-3		2023-12-11T18:28:17Z	848.4	536.6	FALSE	1	1	1	TRUE	man made_negative
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:29:05Z	fbca12cf-b453-4a30-a202-e3c4c88b5ceb	regional product	3		2023-12-11T18:29:05Z	480.4	563.6	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:30:10Z	66e1da4d-3f94-43c2-9702-7e8b162e81e1	reusable bag	3		2023-12-11T18:30:10Z	339.4	537.6	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:30:23Z	52795650-b9f0-46ca-8bcd-c94fe315b2b8	less meat	3		2023-12-11T18:30:23Z	931.4	412.6	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:33:37Z	53ed2638-6db7-4f9f-973f-f3c2a5ff7b79	co2	-3		2023-12-11T18:33:37Z	594.4	202.6	FALSE	1	1	1	TRUE	scientific explanation_negative
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:37:23Z	2e8aca49-80f0-41de-8925-1649bd1f59e1	green energy	2		2023-12-11T18:37:23Z	304.4	349.6	FALSE	1	1	1	TRUE	green technologies_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:38:01Z	f35d6c5e-cc10-43b0-b62c-00111339d4c4	biking instead of driving	3		2023-12-11T18:38:01Z	757.4	249.6	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:39:44Z	a6b318b6-34d0-4b38-8944-704a37d1ada5	air	0		2023-12-11T18:39:44Z	492.4	269.6	FALSE	1	1	1	TRUE	rest_neutral
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:39:53Z	ac1e0a9d-cd0c-4f37-a20f-b89c02390042	clean water	3		2023-12-11T18:39:53Z	691.4	545.6	FALSE	1	1	1	TRUE	healthy environment_positive
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:41:05Z	2a7ed6a2-0c78-4ab6-85a9-d1a16445ccfb	warming	-3		2023-12-11T18:41:05Z	358.4	245.6	FALSE	1	1	1	TRUE	global warming_negative
42e5bc0d-cb3d-4851-9bb4-519fd01fb9df	6516d4559fa6dba6b35395ac	2023-12-11T18:27:19Z	2023-12-11T18:41:38Z	4c324467-400b-4b1e-8ac5-469a029a1c6a	o2	3		2023-12-11T18:41:38Z	426.4	413.6	FALSE	1	1	1	TRUE	healthy environment_positive
3e31a23c-baec-4bbf-9fc4-fba6cd191f6d	60060089125e50636ad6719e	2023-12-11T19:47:38Z	2023-12-11T19:47:39Z	06838793-c7fa-486a-89e2-4a7ca99b4593	climate change	0		2023-12-11T19:47:39Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
3e31a23c-baec-4bbf-9fc4-fba6cd191f6d	60060089125e50636ad6719e	2023-12-11T19:47:38Z	2023-12-11T19:48:18Z	f90d1ee2-045f-4e42-ac20-3118fbe7b055	global warming	-3		2023-12-11T19:48:18Z	661.4	166.6	FALSE	1	1	1	TRUE	global warming_negative
3e31a23c-baec-4bbf-9fc4-fba6cd191f6d	60060089125e50636ad6719e	2023-12-11T19:47:38Z	2023-12-11T19:49:02Z	b721ce65-fd3e-4fc0-94d7-ddbb2e1f3967	co2 emission	-3		2023-12-11T19:49:02Z	778.4	75.6	FALSE	1	1	1	TRUE	scientific explanation_negative
3e31a23c-baec-4bbf-9fc4-fba6cd191f6d	60060089125e50636ad6719e	2023-12-11T19:47:38Z	2023-12-11T19:49:51Z	30624307-def7-4731-827b-f50acaebdea6	regional product	3		2023-12-11T19:49:51Z	934.4	305.6	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
3e31a23c-baec-4bbf-9fc4-fba6cd191f6d	60060089125e50636ad6719e	2023-12-11T19:47:38Z	2023-12-11T19:50:19Z	e93aa64b-da0c-4ba4-8abd-61450b47863b	expensive	-2		2023-12-11T19:50:19Z	1038.4	179.6	FALSE	1	1	1	TRUE	costs_negative
3e31a23c-baec-4bbf-9fc4-fba6cd191f6d	60060089125e50636ad6719e	2023-12-11T19:47:38Z	2023-12-11T19:50:42Z	5c233b7a-1fe8-4dc6-8366-22c6e3cbe843	politics	0		2023-12-11T19:50:42Z	301.4	373.6	FALSE	1	1	1	TRUE	politics_neutral
